pid, time, education-num, age, hours-per-week, capital-loss, capital-gain, fnlwgt, sex, race, relationship, marital-status, workclass, occupation, education, native-country, income
1244, 1244,6, 40,55,0,0,155190,Male,Black,Other-relative,Never-married,Private,Craft-repair,10th,United-States,<=50K
1245, 1245,13, 31,37,0,0,42900,Male,White,Not-in-family,Never-married,Private,Tech-support,Bachelors,United-States,<=50K
1246, 1246,9, 36,50,0,0,191161,Male,White,Not-in-family,Never-married,Private,Sales,HS-grad,United-States,<=50K
1247, 1247,10, 23,40,0,0,181820,Male,White,Own-child,Never-married,Private,Machine-op-inspct,Some-college,United-States,<=50K
1248, 1248,9, 33,41,0,0,105974,Male,White,Not-in-family,Never-married,Private,Craft-repair,HS-grad,United-States,<=50K
1249, 1249,9, 52,40,0,0,146378,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,>50K
1250, 1250,9, 22,24,0,0,103440,Female,White,Not-in-family,Never-married,Private,Other-service,HS-grad,United-States,<=50K
1251, 1251,10, 51,40,0,0,203435,Female,White,Unmarried,Divorced,Private,Sales,Some-college,Italy,<=50K
1252, 1252,11, 31,40,0,0,168312,Female,White,Not-in-family,Never-married,Federal-gov,Exec-managerial,Assoc-voc,United-States,<=50K
1253, 1253,9, 49,40,0,0,257764,Female,White,Unmarried,Divorced,Self-emp-inc,Exec-managerial,HS-grad,United-States,<=50K
1254, 1254,9, 49,40,0,0,171301,Female,Black,Wife,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
1255, 1255,10, 53,40,0,0,225339,Female,Black,Not-in-family,Widowed,Federal-gov,Adm-clerical,Some-college,United-States,<=50K
1256, 1256,9, 52,40,0,99999,152234,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Private,Exec-managerial,HS-grad,Japan,>50K
1257, 1257,6, 20,40,0,0,444554,Male,White,Own-child,Never-married,Private,Handlers-cleaners,10th,United-States,<=50K
1258, 1258,12, 26,40,0,0,403788,Male,Black,Own-child,Never-married,Private,Other-service,Assoc-acdm,United-States,<=50K
1259, 1259,14, 43,30,0,0,221550,Female,White,Not-in-family,Never-married,Private,Other-service,Masters,Poland,<=50K
1260, 1260,13, 46,52,0,0,98929,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Sales,Bachelors,United-States,<=50K
1261, 1261,11, 43,35,0,0,169203,Female,White,Not-in-family,Never-married,Local-gov,Adm-clerical,Assoc-voc,United-States,<=50K
1262, 1262,9, 41,40,0,0,102332,Female,Black,Unmarried,Divorced,Private,Sales,HS-grad,United-States,<=50K
1263, 1263,9, 44,55,0,0,230684,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Transport-moving,HS-grad,United-States,<=50K
1264, 1264,9, 54,40,0,0,449257,Male,White,Husband,Married-civ-spouse,Private,Farming-fishing,HS-grad,United-States,<=50K
1265, 1265,14, 65,40,0,20051,198766,Male,White,Husband,Married-civ-spouse,Private,Sales,Masters,United-States,>50K
1266, 1266,13, 32,40,0,0,97429,Female,White,Unmarried,Divorced,Private,Exec-managerial,Bachelors,Canada,<=50K
1267, 1267,10, 25,40,0,0,208999,Male,White,Own-child,Separated,Private,Adm-clerical,Some-college,United-States,<=50K
1268, 1268,13, 23,50,0,0,37072,Male,White,Not-in-family,Never-married,Private,Sales,Bachelors,United-States,<=50K
1269, 1269,13, 25,45,0,0,163101,Male,White,Not-in-family,Never-married,Local-gov,Prof-specialty,Bachelors,United-States,<=50K
1270, 1270,10, 19,50,0,0,119075,Male,White,Own-child,Never-married,Private,Handlers-cleaners,Some-college,United-States,<=50K
1271, 1271,9, 37,60,0,0,137314,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,HS-grad,United-States,<=50K
1272, 1272,10, 45,45,0,0,127303,Male,White,Own-child,Never-married,Private,Machine-op-inspct,Some-college,United-States,<=50K
1273, 1273,9, 37,44,0,0,349116,Male,Black,Not-in-family,Never-married,Private,Sales,HS-grad,United-States,<=50K
1274, 1274,10, 40,70,1564,0,266324,Male,White,Other-relative,Divorced,Self-emp-not-inc,Exec-managerial,Some-college,Iran,>50K
1275, 1275,7, 17,5,0,0,46496,Male,White,Own-child,Never-married,Private,Other-service,11th,United-States,<=50K
1276, 1276,13, 27,40,0,0,29904,Female,White,Not-in-family,Never-married,Private,Tech-support,Bachelors,United-States,<=50K
1277, 1277,9, 59,30,1762,0,226922,Female,White,Unmarried,Divorced,Private,Sales,HS-grad,United-States,<=50K
1278, 1278,9, 19,40,0,0,234151,Female,Black,Unmarried,Never-married,Federal-gov,Adm-clerical,HS-grad,United-States,<=50K
1279, 1279,6, 43,40,0,0,238287,Male,Black,Not-in-family,Never-married,Private,Machine-op-inspct,10th,United-States,<=50K
1280, 1280,6, 42,40,0,0,230624,Male,White,Unmarried,Never-married,Private,Transport-moving,10th,United-States,>50K
1281, 1281,9, 54,40,0,5013,398212,Male,Black,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,<=50K
1282, 1282,14, 54,50,0,0,114758,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Sales,Masters,United-States,<=50K
1283, 1283,6, 51,45,0,2105,246519,Male,White,Husband,Married-civ-spouse,Private,Handlers-cleaners,10th,United-States,<=50K
1284, 1284,9, 50,60,0,0,137815,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,>50K
1285, 1285,9, 40,40,0,0,260696,Female,White,Not-in-family,Never-married,Private,Adm-clerical,HS-grad,United-States,<=50K
1286, 1286,12, 55,25,0,0,325007,Male,White,Husband,Married-civ-spouse,Private,Tech-support,Assoc-acdm,United-States,<=50K
1287, 1287,9, 50,40,0,0,113176,Female,White,Not-in-family,Divorced,Private,Adm-clerical,HS-grad,United-States,<=50K
1288, 1288,9, 31,50,0,0,66815,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
1289, 1289,9, 24,45,0,0,241523,Male,White,Husband,Married-civ-spouse,Private,Other-service,HS-grad,United-States,>50K
1290, 1290,7, 30,40,0,0,30226,Male,White,Own-child,Divorced,Private,Sales,11th,United-States,<=50K
1291, 1291,12, 39,50,0,0,352628,Female,White,Wife,Married-civ-spouse,Local-gov,Craft-repair,Assoc-acdm,United-States,>50K
1292, 1292,9, 37,50,0,0,143912,Male,White,Not-in-family,Divorced,Private,Transport-moving,HS-grad,United-States,<=50K
1293, 1293,9, 33,40,0,0,130021,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,<=50K
1294, 1294,9, 48,40,0,0,329778,Female,White,Unmarried,Widowed,Private,Other-service,HS-grad,United-States,<=50K
1295, 1295,9, 43,78,0,0,196945,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Self-emp-inc,Other-service,HS-grad,Thailand,<=50K
1296, 1296,13, 39,40,0,0,24342,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Bachelors,United-States,>50K
1297, 1297,10, 53,45,0,0,34368,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Some-college,United-States,>50K
1298, 1298,6, 52,60,0,0,173839,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,10th,United-States,<=50K
1299, 1299,10, 28,20,0,0,73211,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,State-gov,Adm-clerical,Some-college,United-States,<=50K
1300, 1300,9, 32,52,0,0,86723,Male,White,Not-in-family,Never-married,Private,Other-service,HS-grad,United-States,<=50K
1301, 1301,13, 31,90,0,0,179186,Male,Black,Husband,Married-civ-spouse,Private,Sales,Bachelors,United-States,>50K
1302, 1302,13, 31,40,0,0,127610,Female,White,Wife,Married-civ-spouse,Private,Prof-specialty,Bachelors,United-States,>50K
1303, 1303,10, 47,40,0,0,115070,Female,White,Not-in-family,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
1304, 1304,11, 40,40,0,0,256202,Male,Black,Husband,Married-civ-spouse,Private,Handlers-cleaners,Assoc-voc,United-States,<=50K
1305, 1305,12, 40,45,0,0,202872,Female,White,Own-child,Never-married,Private,Adm-clerical,Assoc-acdm,United-States,<=50K
1306, 1306,7, 41,40,0,0,184102,Male,White,Not-in-family,Divorced,Private,Other-service,11th,United-States,<=50K
1307, 1307,9, 53,40,0,0,130703,Male,Black,Husband,Married-civ-spouse,Federal-gov,Adm-clerical,HS-grad,United-States,<=50K
1308, 1308,7, 46,43,0,0,134727,Male,Amer-Indian-Eskimo,Unmarried,Divorced,Private,Machine-op-inspct,11th,Germany,<=50K
1309, 1309,13, 45,35,0,4386,36228,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Farming-fishing,Bachelors,United-States,>50K
1310, 1310,5, 39,34,0,3411,297847,Female,Black,Wife,Married-civ-spouse,Private,Other-service,9th,United-States,<=50K
1311, 1311,9, 19,40,0,0,213644,Male,White,Not-in-family,Never-married,Private,Machine-op-inspct,HS-grad,United-States,<=50K
1312, 1312,9, 57,40,1887,0,173796,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,>50K
1313, 1313,11, 49,40,0,0,147322,Female,White,Wife,Married-civ-spouse,Private,Machine-op-inspct,Assoc-voc,Peru,<=50K
1314, 1314,9, 59,40,0,0,296253,Female,White,Not-in-family,Divorced,Private,Exec-managerial,HS-grad,United-States,<=50K
1315, 1315,11, 32,50,0,0,180871,Male,White,Not-in-family,Divorced,Private,Sales,Assoc-voc,United-States,>50K
1316, 1316,10, 35,40,0,0,211115,Male,Black,Not-in-family,Never-married,State-gov,Protective-serv,Some-college,United-States,<=50K
1317, 1317,6, 58,40,0,0,183870,Female,White,Wife,Married-civ-spouse,Self-emp-inc,Transport-moving,10th,United-States,<=50K
1318, 1318,13, 28,43,0,0,441620,Male,White,Not-in-family,Never-married,Private,Other-service,Bachelors,Mexico,<=50K
1319, 1319,12, 36,40,0,0,218542,Female,White,Wife,Married-civ-spouse,Federal-gov,Adm-clerical,Assoc-acdm,United-States,>50K
1320, 1320,14, 41,35,0,0,141327,Female,White,Unmarried,Divorced,Self-emp-not-inc,Prof-specialty,Masters,United-States,<=50K
1321, 1321,9, 47,40,0,0,67716,Male,White,Husband,Married-civ-spouse,Private,Sales,HS-grad,United-States,>50K
1322, 1322,9, 50,60,1672,0,175339,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Craft-repair,HS-grad,United-States,<=50K
1323, 1323,9, 36,50,0,0,336595,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,HS-grad,United-States,>50K
1324, 1324,11, 38,40,0,0,27997,Male,White,Not-in-family,Divorced,Private,Craft-repair,Assoc-voc,United-States,<=50K
1325, 1325,9, 56,60,1902,0,145574,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Other-service,HS-grad,United-States,>50K
1326, 1326,11, 50,45,0,0,30447,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,Assoc-voc,United-States,<=50K
1327, 1327,10, 45,40,0,5013,256866,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Sales,Some-college,United-States,<=50K
1328, 1328,9, 44,66,0,0,120837,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,HS-grad,United-States,<=50K
1329, 1329,10, 51,45,0,0,185283,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Some-college,United-States,>50K
1330, 1330,10, 44,50,0,0,229466,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Some-college,United-States,>50K
1331, 1331,9, 25,50,0,0,298225,Male,White,Not-in-family,Divorced,Private,Craft-repair,HS-grad,United-States,<=50K
1332, 1332,7, 60,40,0,0,185749,Male,Black,Unmarried,Widowed,Private,Transport-moving,11th,United-States,<=50K
1333, 1333,14, 49,50,0,0,125892,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Masters,United-States,>50K
1334, 1334,9, 46,60,0,0,563883,Male,Black,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,>50K
1335, 1335,9, 56,38,0,0,311249,Female,Black,Unmarried,Widowed,Private,Adm-clerical,HS-grad,United-States,<=50K
1336, 1336,9, 25,45,0,3325,221757,Male,White,Not-in-family,Divorced,Private,Craft-repair,HS-grad,United-States,<=50K
1337, 1337,10, 22,40,0,0,310152,Male,White,Not-in-family,Never-married,Private,Transport-moving,Some-college,United-States,<=50K
1338, 1338,15, 41,60,0,0,94113,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Prof-specialty,Prof-school,United-States,>50K
1339, 1339,9, 48,40,0,7688,192945,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,HS-grad,United-States,>50K
1340, 1340,6, 46,40,0,0,161508,Male,Black,Not-in-family,Never-married,Private,Machine-op-inspct,10th,United-States,<=50K
1341, 1341,10, 30,40,0,0,177675,Male,White,Not-in-family,Never-married,Private,Craft-repair,Some-college,United-States,>50K
1342, 1342,9, 39,40,0,0,51100,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,>50K
1343, 1343,6, 40,40,0,0,100584,Male,Amer-Indian-Eskimo,Not-in-family,Divorced,Private,Craft-repair,10th,United-States,<=50K
1344, 1344,9, 70,40,0,0,163003,Male,Black,Husband,Married-civ-spouse,Federal-gov,Adm-clerical,HS-grad,United-States,<=50K
1345, 1345,10, 35,45,2051,0,67728,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,<=50K
1346, 1346,14, 49,75,0,0,101320,Female,White,Not-in-family,Divorced,Private,Exec-managerial,Masters,United-States,<=50K
1347, 1347,11, 24,60,0,0,42706,Male,White,Not-in-family,Never-married,Private,Protective-serv,Assoc-voc,United-States,<=50K
1348, 1348,12, 40,36,0,7298,228535,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Assoc-acdm,United-States,>50K
1349, 1349,15, 61,5,0,0,120939,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,Prof-school,United-States,>50K
1350, 1350,13, 25,40,0,0,98283,Male,Asian-Pac-Islander,Own-child,Never-married,Private,Prof-specialty,Bachelors,United-States,<=50K
1351, 1351,13, 28,40,0,0,216481,Female,White,Not-in-family,Never-married,Local-gov,Prof-specialty,Bachelors,United-States,<=50K
1352, 1352,14, 69,11,0,0,208869,Male,White,Husband,Married-civ-spouse,State-gov,Prof-specialty,Masters,United-States,<=50K
1353, 1353,10, 22,36,0,0,207940,Female,White,Own-child,Never-married,Private,Handlers-cleaners,Some-college,United-States,<=50K
1354, 1354,9, 47,38,0,0,34248,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,HS-grad,United-States,<=50K
1355, 1355,9, 38,48,0,0,83727,Female,White,Unmarried,Divorced,Private,Other-service,HS-grad,United-States,<=50K
1356, 1356,11, 26,40,0,0,183077,Female,White,Own-child,Never-married,Private,Adm-clerical,Assoc-voc,United-States,<=50K
1357, 1357,7, 17,24,0,0,197850,Female,Asian-Pac-Islander,Own-child,Never-married,Private,Adm-clerical,11th,United-States,<=50K
1358, 1358,10, 33,35,0,0,235271,Male,White,Not-in-family,Never-married,Self-emp-not-inc,Other-service,Some-college,United-States,<=50K
1359, 1359,9, 43,40,0,0,35236,Male,White,Not-in-family,Married-spouse-absent,Self-emp-not-inc,Craft-repair,HS-grad,United-States,<=50K
1360, 1360,11, 58,40,0,0,255822,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Assoc-voc,United-States,>50K
1361, 1361,9, 53,40,0,99999,263925,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Sales,HS-grad,United-States,>50K
1362, 1362,9, 26,25,0,0,256263,Male,White,Not-in-family,Never-married,Private,Craft-repair,HS-grad,United-States,<=50K
1363, 1363,13, 43,40,0,0,293535,Male,Black,Husband,Married-civ-spouse,Local-gov,Prof-specialty,Bachelors,United-States,>50K
1364, 1364,6, 31,40,0,2105,209448,Male,White,Husband,Married-civ-spouse,Private,Farming-fishing,10th,Mexico,<=50K
1365, 1365,9, 30,42,2001,0,57651,Male,White,Unmarried,Never-married,Private,Adm-clerical,HS-grad,United-States,<=50K
1366, 1366,9, 25,25,0,0,174592,Female,White,Own-child,Never-married,Private,Other-service,HS-grad,United-States,<=50K
1367, 1367,9, 57,40,0,0,278763,Female,White,Unmarried,Divorced,Federal-gov,Adm-clerical,HS-grad,United-States,<=50K
1368, 1368,14, 37,60,0,0,175232,Male,White,Unmarried,Divorced,Private,Exec-managerial,Masters,United-States,>50K
1369, 1369,10, 32,48,0,0,402812,Male,White,Husband,Married-civ-spouse,Private,Sales,Some-college,United-States,<=50K
1370, 1370,9, 26,41,0,0,101150,Female,White,Not-in-family,Divorced,Private,Exec-managerial,HS-grad,United-States,<=50K
1371, 1371,9, 45,40,0,0,103538,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,HS-grad,United-States,>50K
1372, 1372,9, 53,35,0,15024,156877,Male,White,Husband,Married-civ-spouse,State-gov,Adm-clerical,HS-grad,United-States,>50K
1373, 1373,9, 27,40,0,0,23940,Male,Amer-Indian-Eskimo,Other-relative,Never-married,Private,Handlers-cleaners,HS-grad,United-States,<=50K
1374, 1374,7, 28,50,0,0,210295,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Craft-repair,11th,United-States,>50K
1375, 1375,7, 32,43,0,0,80058,Male,White,Not-in-family,Divorced,Private,Sales,11th,United-States,>50K
1376, 1376,13, 35,65,1980,0,187119,Female,White,Not-in-family,Divorced,Private,Sales,Bachelors,United-States,<=50K
1377, 1377,10, 36,55,0,0,105021,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,Some-college,United-States,>50K
1378, 1378,10, 19,40,0,0,225775,Male,White,Not-in-family,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
1379, 1379,13, 37,80,0,0,395831,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Bachelors,United-States,>50K
1380, 1380,10, 49,45,0,3325,50282,Male,White,Not-in-family,Divorced,Private,Machine-op-inspct,Some-college,United-States,<=50K
1381, 1381,10, 20,45,0,0,32732,Male,White,Not-in-family,Never-married,Private,Other-service,Some-college,United-States,<=50K
1382, 1382,13, 64,55,0,15024,179436,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Bachelors,United-States,>50K
1383, 1383,12, 32,42,0,0,123253,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Assoc-acdm,United-States,<=50K
1384, 1384,9, 58,40,0,0,48433,Male,White,Husband,Married-civ-spouse,State-gov,Exec-managerial,HS-grad,United-States,<=50K
1385, 1385,9, 42,50,0,0,245317,Male,White,Husband,Married-civ-spouse,Private,Sales,HS-grad,United-States,<=50K
1386, 1386,10, 20,14,0,0,431745,Female,Black,Not-in-family,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
1387, 1387,10, 42,40,0,0,436006,Male,Black,Husband,Married-civ-spouse,State-gov,Adm-clerical,Some-college,United-States,<=50K
1388, 1388,10, 25,40,0,0,224943,Male,Black,Unmarried,Married-spouse-absent,Private,Prof-specialty,Some-college,United-States,<=50K
1389, 1389,11, 30,65,0,15024,167990,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,Assoc-voc,United-States,>50K
1390, 1390,13, 37,35,0,0,217054,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Prof-specialty,Bachelors,United-States,>50K
1391, 1391,11, 66,50,0,0,298834,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Prof-specialty,Assoc-voc,United-States,<=50K
1392, 1392,13, 59,40,0,0,125000,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Bachelors,England,>50K
1393, 1393,13, 44,40,0,0,123983,Male,Asian-Pac-Islander,Not-in-family,Divorced,Private,Other-service,Bachelors,China,<=50K
1394, 1394,9, 46,58,0,0,155489,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,HS-grad,United-States,>50K
1395, 1395,13, 59,30,0,2885,284834,Female,White,Wife,Married-civ-spouse,Private,Adm-clerical,Bachelors,United-States,<=50K
1396, 1396,13, 25,40,1340,0,212495,Male,White,Own-child,Never-married,Private,Exec-managerial,Bachelors,United-States,<=50K
1397, 1397,5, 17,9,0,0,32124,Male,Black,Own-child,Never-married,Local-gov,Other-service,9th,United-States,<=50K
1398, 1398,13, 47,40,0,0,246891,Male,White,Husband,Married-civ-spouse,Local-gov,Protective-serv,Bachelors,United-States,<=50K
1399, 1399,5, 47,40,0,0,141483,Female,White,Not-in-family,Divorced,State-gov,Other-service,9th,United-States,<=50K
1400, 1400,10, 30,40,0,0,31985,Female,White,Unmarried,Divorced,Private,Exec-managerial,Some-college,United-States,<=50K
