pid, time, age, fnlwgt, education-num, capital-gain, capital-loss, hours-per-week, education, marital-status, occupation, native-country, workclass, relationship, race, sex, income
5555, 5555, 44,192976,9,0,0,40,HS-grad,Married-civ-spouse,Transport-moving,United-States,Private,Husband,Amer-Indian-Eskimo,Male,<=50K
5556, 5556, 65,192133,9,2290,0,40,HS-grad,Married-civ-spouse,Craft-repair,Greece,Private,Husband,White,Male,<=50K
5557, 5557, 33,339388,12,0,0,40,Assoc-acdm,Divorced,Other-service,United-States,Federal-gov,Unmarried,White,Male,<=50K
5558, 5558, 22,203240,6,0,0,40,10th,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
5559, 5559, 43,83827,9,0,0,24,HS-grad,Divorced,Machine-op-inspct,United-States,Private,Not-in-family,White,Female,<=50K
5560, 5560, 45,160440,9,0,0,42,HS-grad,Divorced,Exec-managerial,United-States,Self-emp-inc,Not-in-family,White,Male,<=50K
5561, 5561, 42,108502,9,0,0,42,HS-grad,Divorced,Sales,United-States,Private,Not-in-family,White,Female,<=50K
5562, 5562, 37,410913,9,0,0,40,HS-grad,Married-spouse-absent,Farming-fishing,Mexico,Private,Unmarried,Other,Male,<=50K
5563, 5563, 56,193818,5,0,0,40,9th,Divorced,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
5564, 5564, 40,103789,12,0,0,32,Assoc-acdm,Divorced,Adm-clerical,United-States,Private,Unmarried,Black,Female,<=50K
5565, 5565, 31,34572,13,0,0,55,Bachelors,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,<=50K
5566, 5566, 26,43408,13,0,0,40,Bachelors,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,<=50K
5567, 5567, 26,105787,13,0,0,40,Bachelors,Never-married,Prof-specialty,United-States,State-gov,Own-child,White,Male,<=50K
5568, 5568, 42,90693,13,0,0,70,Bachelors,Married-civ-spouse,Exec-managerial,United-States,Self-emp-inc,Husband,White,Male,<=50K
5569, 5569, 45,285575,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,China,Self-emp-not-inc,Husband,Asian-Pac-Islander,Male,<=50K
5570, 5570, 47,56482,10,7688,0,50,Some-college,Married-civ-spouse,Prof-specialty,United-States,Local-gov,Husband,Black,Male,>50K
5571, 5571, 22,496025,10,0,0,40,Some-college,Married-civ-spouse,Machine-op-inspct,Mexico,Private,Husband,White,Male,<=50K
5572, 5572, 33,382764,13,0,0,40,Bachelors,Never-married,Exec-managerial,United-States,Private,Own-child,White,Male,<=50K
5573, 5573, 37,259284,9,0,0,50,HS-grad,Never-married,Transport-moving,United-States,Private,Not-in-family,Black,Male,<=50K
5574, 5574, 48,185385,9,0,0,98,HS-grad,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
5575, 5575, 57,286836,6,0,0,8,10th,Married-civ-spouse,Craft-repair,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
5576, 5576, 47,139145,10,0,0,60,Some-college,Divorced,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
5577, 5577, 58,44246,5,0,0,40,9th,Married-civ-spouse,Transport-moving,United-States,Local-gov,Husband,White,Male,<=50K
5578, 5578, 55,169611,7,0,0,40,11th,Widowed,Adm-clerical,United-States,Private,Unmarried,White,Female,<=50K
5579, 5579, 52,133403,10,0,0,55,Some-college,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5580, 5580, 29,187327,13,0,0,40,Bachelors,Never-married,Prof-specialty,United-States,Private,Not-in-family,White,Male,<=50K
5581, 5581, 42,180032,14,0,0,40,Masters,Never-married,Prof-specialty,United-States,Private,Not-in-family,White,Female,<=50K
5582, 5582, 23,46561,9,0,0,60,HS-grad,Divorced,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
5583, 5583, 23,86065,8,0,0,30,12th,Never-married,Other-service,United-States,Private,Not-in-family,White,Female,<=50K
5584, 5584, 46,256014,11,0,0,60,Assoc-voc,Married-civ-spouse,Exec-managerial,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
5585, 5585, 30,188403,10,0,0,40,Some-college,Never-married,Machine-op-inspct,United-States,Private,Not-in-family,White,Male,<=50K
5586, 5586, 43,396758,13,0,1887,70,Bachelors,Married-civ-spouse,Prof-specialty,United-States,Self-emp-not-inc,Wife,White,Female,>50K
5587, 5587, 25,60485,10,0,0,30,Some-college,Never-married,Adm-clerical,United-States,Private,Own-child,White,Female,<=50K
5588, 5588, 32,271276,9,0,0,80,HS-grad,Married-civ-spouse,Transport-moving,United-States,Private,Husband,White,Male,>50K
5589, 5589, 56,229525,5,0,0,40,9th,Married-civ-spouse,Transport-moving,United-States,Private,Husband,Black,Male,<=50K
5590, 5590, 33,34574,9,0,0,43,HS-grad,Married-civ-spouse,Transport-moving,United-States,Private,Husband,White,Male,<=50K
5591, 5591, 19,112432,10,0,0,10,Some-college,Never-married,Adm-clerical,United-States,State-gov,Own-child,White,Male,<=50K
5592, 5592, 20,105312,10,0,0,18,Some-college,Never-married,Sales,United-States,Private,Own-child,White,Female,<=50K
5593, 5593, 34,221396,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,United-States,Private,Husband,White,Male,<=50K
5594, 5594, 34,304872,5,0,0,40,9th,Divorced,Other-service,United-States,Private,Unmarried,White,Female,<=50K
5595, 5595, 55,319733,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
5596, 5596, 55,176012,5,0,0,23,9th,Married-civ-spouse,Tech-support,United-States,Private,Wife,White,Female,<=50K
5597, 5597, 31,213750,10,0,0,45,Some-college,Never-married,Sales,United-States,Private,Not-in-family,White,Male,<=50K
5598, 5598, 30,248384,9,0,0,40,HS-grad,Divorced,Other-service,United-States,Private,Unmarried,White,Female,<=50K
5599, 5599, 31,351187,9,0,0,40,HS-grad,Divorced,Other-service,United-States,Private,Unmarried,White,Male,<=50K
5600, 5600, 51,138179,9,0,1876,40,HS-grad,Separated,Machine-op-inspct,United-States,Private,Not-in-family,White,Male,<=50K
5601, 5601, 59,50223,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5602, 5602, 58,117477,9,0,0,36,HS-grad,Divorced,Adm-clerical,United-States,Private,Unmarried,Black,Female,<=50K
5603, 5603, 40,194360,5,0,0,40,9th,Married-civ-spouse,Handlers-cleaners,United-States,Private,Husband,White,Male,<=50K
5604, 5604, 54,118108,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,Black,Male,<=50K
5605, 5605, 25,90730,13,0,1977,40,Bachelors,Married-civ-spouse,Prof-specialty,United-States,Local-gov,Husband,White,Male,>50K
5606, 5606, 18,38307,7,0,0,30,11th,Never-married,Farming-fishing,United-States,Self-emp-inc,Own-child,White,Male,<=50K
5607, 5607, 41,116391,10,0,0,40,Some-college,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5608, 5608, 57,210496,6,0,0,40,10th,Widowed,Other-service,United-States,Private,Unmarried,White,Female,<=50K
5609, 5609, 37,168475,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
5610, 5610, 46,174386,9,0,0,24,HS-grad,Never-married,Other-service,United-States,Private,Unmarried,White,Female,<=50K
5611, 5611, 39,166744,9,0,0,38,HS-grad,Never-married,Other-service,United-States,Private,Own-child,White,Female,<=50K
5612, 5612, 19,375114,9,0,0,40,HS-grad,Never-married,Craft-repair,United-States,Private,Not-in-family,White,Female,<=50K
5613, 5613, 41,373469,12,0,0,40,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,White,Male,<=50K
5614, 5614, 54,339667,9,0,0,41,HS-grad,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Male,<=50K
5615, 5615, 39,91711,14,0,0,40,Masters,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
5616, 5616, 41,82049,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,>50K
5617, 5617, 26,236242,15,0,0,30,Prof-school,Never-married,Prof-specialty,United-States,Private,Not-in-family,White,Female,<=50K
5618, 5618, 57,140319,9,0,0,50,HS-grad,Married-civ-spouse,Adm-clerical,United-States,Self-emp-inc,Husband,White,Male,<=50K
5619, 5619, 33,34080,10,0,0,40,Some-college,Married-civ-spouse,Protective-serv,United-States,Local-gov,Husband,White,Male,>50K
5620, 5620, 56,204816,10,0,0,40,Some-college,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
5621, 5621, 60,187124,9,0,0,40,HS-grad,Married-civ-spouse,Machine-op-inspct,United-States,Private,Husband,White,Male,<=50K
5622, 5622, 22,72310,9,0,0,70,HS-grad,Never-married,Transport-moving,United-States,Private,Not-in-family,White,Male,<=50K
5623, 5623, 58,175127,8,0,0,40,12th,Married-civ-spouse,Transport-moving,United-States,Private,Other-relative,White,Male,<=50K
5624, 5624, 48,205707,14,10520,0,50,Masters,Married-spouse-absent,Exec-managerial,United-States,Federal-gov,Not-in-family,White,Female,>50K
5625, 5625, 45,236586,14,7688,0,55,Masters,Married-civ-spouse,Prof-specialty,United-States,Local-gov,Husband,White,Male,>50K
5626, 5626, 18,71792,9,0,0,40,HS-grad,Never-married,Sales,United-States,Private,Own-child,Asian-Pac-Islander,Female,<=50K
5627, 5627, 56,87584,9,0,0,40,HS-grad,Widowed,Other-service,United-States,Private,Unmarried,White,Female,<=50K
5628, 5628, 48,136878,9,0,0,60,HS-grad,Married-civ-spouse,Craft-repair,United-States,Self-emp-inc,Husband,White,Male,>50K
5629, 5629, 40,287983,13,0,2258,48,Bachelors,Never-married,Tech-support,Philippines,Private,Not-in-family,Asian-Pac-Islander,Female,<=50K
5630, 5630, 38,110607,9,0,0,32,HS-grad,Divorced,Other-service,United-States,Private,Not-in-family,White,Male,<=50K
5631, 5631, 58,109015,10,0,0,40,Some-college,Divorced,Adm-clerical,United-States,Private,Unmarried,White,Female,<=50K
5632, 5632, 23,235071,10,0,0,50,Some-college,Never-married,Exec-managerial,United-States,Private,Own-child,White,Male,<=50K
5633, 5633, 51,332243,13,0,0,45,Bachelors,Divorced,Prof-specialty,United-States,Private,Not-in-family,White,Male,<=50K
5634, 5634, 44,45093,9,0,0,70,HS-grad,Married-civ-spouse,Farming-fishing,United-States,Private,Husband,White,Male,<=50K
5635, 5635, 46,161337,10,0,0,40,Some-college,Divorced,Tech-support,United-States,Federal-gov,Not-in-family,White,Male,<=50K
5636, 5636, 64,211222,13,0,0,40,Bachelors,Married-civ-spouse,Adm-clerical,United-States,State-gov,Husband,White,Male,<=50K
5637, 5637, 32,295117,13,0,0,40,Bachelors,Married-civ-spouse,Exec-managerial,England,Private,Husband,Black,Male,>50K
5638, 5638, 31,206541,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,United-States,Private,Husband,White,Male,<=50K
5639, 5639, 36,238415,11,0,0,50,Assoc-voc,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,>50K
5640, 5640, 21,29810,9,0,0,50,HS-grad,Never-married,Other-service,United-States,Private,Not-in-family,White,Female,<=50K
5641, 5641, 30,108023,10,0,0,40,Some-college,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5642, 5642, 31,114324,11,0,0,40,Assoc-voc,Never-married,Other-service,United-States,Private,Not-in-family,Black,Female,<=50K
5643, 5643, 54,172281,9,0,2051,50,HS-grad,Married-civ-spouse,Transport-moving,United-States,Private,Husband,White,Male,<=50K
5644, 5644, 59,197290,5,0,0,40,9th,Married-civ-spouse,Other-service,United-States,Local-gov,Husband,White,Male,<=50K
5645, 5645, 28,191177,14,0,0,20,Masters,Married-civ-spouse,Prof-specialty,United-States,Local-gov,Wife,White,Female,>50K
5646, 5646, 57,562558,9,0,0,40,HS-grad,Divorced,Adm-clerical,United-States,Private,Unmarried,White,Female,<=50K
5647, 5647, 44,79531,9,0,0,45,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5648, 5648, 53,157881,10,0,0,60,Some-college,Divorced,Exec-managerial,United-States,Self-emp-inc,Not-in-family,White,Male,<=50K
5649, 5649, 58,204816,10,0,0,60,Some-college,Married-civ-spouse,Exec-managerial,United-States,Self-emp-not-inc,Husband,White,Male,>50K
5650, 5650, 19,185695,10,0,0,20,Some-college,Never-married,Other-service,United-States,Private,Own-child,White,Female,<=50K
5651, 5651, 39,167482,12,0,0,50,Assoc-acdm,Married-civ-spouse,Exec-managerial,United-States,Self-emp-inc,Husband,White,Male,>50K
5652, 5652, 31,83748,10,0,0,70,Some-college,Married-civ-spouse,Exec-managerial,South,Self-emp-inc,Wife,Asian-Pac-Islander,Female,<=50K
5653, 5653, 27,39232,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5654, 5654, 46,236827,5,0,0,40,9th,Separated,Other-service,United-States,Local-gov,Unmarried,Black,Female,<=50K
5655, 5655, 37,154410,14,0,0,40,Masters,Never-married,Exec-managerial,United-States,Self-emp-not-inc,Not-in-family,White,Male,<=50K
5656, 5656, 27,135308,13,0,0,40,Bachelors,Never-married,Sales,United-States,Private,Not-in-family,Black,Female,<=50K
5657, 5657, 33,204042,10,0,0,55,Some-college,Never-married,Transport-moving,United-States,Private,Not-in-family,White,Male,<=50K
5658, 5658, 20,308239,10,0,0,16,Some-college,Never-married,Other-service,United-States,Private,Own-child,White,Male,<=50K
5659, 5659, 55,183884,9,0,0,45,HS-grad,Divorced,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
5660, 5660, 39,98948,12,0,0,40,Assoc-acdm,Never-married,Sales,United-States,Private,Not-in-family,White,Female,<=50K
5661, 5661, 41,141642,9,0,0,40,HS-grad,Never-married,Other-service,United-States,Private,Not-in-family,White,Female,<=50K
5662, 5662, 30,162623,13,0,0,40,Bachelors,Never-married,Prof-specialty,United-States,Private,Not-in-family,White,Female,<=50K
5663, 5663, 39,186934,13,0,0,40,Bachelors,Married-spouse-absent,Sales,United-States,Self-emp-inc,Not-in-family,White,Male,<=50K
5664, 5664, 28,179512,9,0,0,50,HS-grad,Separated,Exec-managerial,United-States,Private,Unmarried,White,Female,<=50K
5665, 5665, 25,391192,10,0,0,24,Some-college,Never-married,Sales,United-States,Private,Own-child,White,Male,<=50K
5666, 5666, 31,87054,9,0,0,50,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5667, 5667, 51,30008,9,0,0,60,HS-grad,Married-civ-spouse,Transport-moving,United-States,Private,Husband,White,Male,<=50K
5668, 5668, 24,113466,13,0,0,40,Bachelors,Never-married,Adm-clerical,United-States,Private,Own-child,White,Male,<=50K
5669, 5669, 70,642830,9,0,0,32,HS-grad,Divorced,Protective-serv,United-States,Private,Not-in-family,White,Female,<=50K
5670, 5670, 23,182117,10,0,0,40,Some-college,Never-married,Adm-clerical,United-States,Private,Own-child,White,Male,<=50K
5671, 5671, 61,162432,9,0,0,40,HS-grad,Widowed,Exec-managerial,United-States,Private,Not-in-family,White,Female,<=50K
5672, 5672, 45,242184,4,0,0,55,7th-8th,Married-civ-spouse,Exec-managerial,United-States,Self-emp-not-inc,Husband,White,Male,>50K
5673, 5673, 47,170850,9,4064,0,60,HS-grad,Married-civ-spouse,Handlers-cleaners,United-States,Private,Husband,White,Male,<=50K
5674, 5674, 56,435022,10,0,0,50,Some-college,Divorced,Other-service,United-States,Private,Not-in-family,White,Female,<=50K
5675, 5675, 79,120707,16,20051,0,35,Doctorate,Married-civ-spouse,Prof-specialty,El-Salvador,Private,Husband,White,Male,>50K
5676, 5676, 20,170800,10,0,0,15,Some-college,Never-married,Adm-clerical,United-States,Private,Own-child,White,Female,<=50K
5677, 5677, 30,268575,9,0,0,40,HS-grad,Never-married,Craft-repair,Vietnam,Private,Unmarried,Asian-Pac-Islander,Male,<=50K
5678, 5678, 40,224232,13,0,0,40,Bachelors,Married-civ-spouse,Sales,United-States,Private,Husband,White,Male,>50K
5679, 5679, 58,177368,9,0,0,40,HS-grad,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,>50K
5680, 5680, 71,163293,15,0,0,2,Prof-school,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
5681, 5681, 50,178530,15,0,0,60,Prof-school,Married-civ-spouse,Prof-specialty,United-States,Private,Husband,White,Male,>50K
5682, 5682, 29,183523,10,0,0,40,Some-college,Never-married,Exec-managerial,Iran,Local-gov,Not-in-family,White,Male,<=50K
5683, 5683, 33,207267,6,3418,0,35,10th,Separated,Other-service,United-States,Private,Unmarried,White,Female,<=50K
5684, 5684, 60,27037,9,0,0,40,HS-grad,Married-civ-spouse,Protective-serv,United-States,State-gov,Husband,Amer-Indian-Eskimo,Male,>50K
5685, 5685, 33,176711,12,0,0,50,Assoc-acdm,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Male,<=50K
5686, 5686, 33,394727,6,0,0,40,10th,Never-married,Handlers-cleaners,United-States,Private,Unmarried,Black,Male,<=50K
5687, 5687, 33,195488,9,0,0,52,HS-grad,Married-civ-spouse,Adm-clerical,United-States,Private,Wife,White,Female,<=50K
5688, 5688, 32,443546,9,0,0,45,HS-grad,Married-civ-spouse,Protective-serv,United-States,State-gov,Husband,White,Male,<=50K
5689, 5689, 21,121023,10,0,0,9,Some-college,Never-married,Other-service,United-States,Private,Own-child,White,Female,<=50K
5690, 5690, 38,51838,9,0,0,40,HS-grad,Married-civ-spouse,Prof-specialty,United-States,Private,Wife,White,Female,<=50K
5691, 5691, 38,258888,10,0,0,35,Some-college,Married-civ-spouse,Adm-clerical,United-States,Private,Wife,White,Female,>50K
5692, 5692, 39,189385,10,0,0,30,Some-college,Separated,Exec-managerial,United-States,State-gov,Unmarried,Black,Female,<=50K
5693, 5693, 17,198146,7,0,0,15,11th,Never-married,Sales,United-States,Private,Own-child,White,Female,<=50K
5694, 5694, 21,337766,10,0,0,40,Some-college,Married-civ-spouse,Adm-clerical,United-States,Private,Husband,White,Male,<=50K
5695, 5695, 42,210525,10,0,0,20,Some-college,Married-civ-spouse,Tech-support,United-States,Private,Husband,White,Male,>50K
5696, 5696, 42,185602,9,0,0,40,HS-grad,Married-civ-spouse,Exec-managerial,United-States,Private,Wife,White,Female,>50K
5697, 5697, 36,173804,7,0,0,40,11th,Divorced,Other-service,United-States,Private,Not-in-family,White,Female,<=50K
5698, 5698, 32,251243,10,0,0,50,Some-college,Divorced,Exec-managerial,United-States,Private,Not-in-family,White,Female,>50K
5699, 5699, 37,415847,13,0,0,40,Bachelors,Married-civ-spouse,Prof-specialty,United-States,Self-emp-not-inc,Husband,White,Male,>50K
5700, 5700, 28,119793,13,0,0,40,Bachelors,Never-married,Sales,United-States,Private,Not-in-family,White,Male,<=50K
5701, 5701, 37,181705,11,0,0,40,Assoc-voc,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5702, 5702, 50,182360,9,0,0,60,HS-grad,Separated,Prof-specialty,Puerto-Rico,Private,Unmarried,Other,Female,<=50K
5703, 5703, 49,61885,7,0,0,40,11th,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5704, 5704, 40,146520,14,0,0,40,Masters,Married-civ-spouse,Exec-managerial,United-States,Private,Husband,White,Male,>50K
5705, 5705, 40,323790,10,0,0,40,Some-college,Married-civ-spouse,Other-service,United-States,Private,Husband,White,Male,<=50K
5706, 5706, 49,146268,10,0,0,40,Some-college,Married-civ-spouse,Craft-repair,United-States,Private,Husband,White,Male,<=50K
5707, 5707, 35,287031,14,8614,0,40,Masters,Never-married,Exec-managerial,United-States,Federal-gov,Not-in-family,White,Male,>50K
5708, 5708, 33,292217,9,0,0,40,HS-grad,Divorced,Protective-serv,United-States,Local-gov,Unmarried,White,Male,<=50K
5709, 5709, 24,88126,9,0,0,40,HS-grad,Never-married,Craft-repair,United-States,Private,Not-in-family,White,Male,<=50K
5710, 5710, 41,143046,14,0,0,40,Masters,Never-married,Adm-clerical,United-States,Private,Not-in-family,White,Female,<=50K
5711, 5711, 43,401623,10,0,0,40,Some-college,Married-civ-spouse,Tech-support,Jamaica,Private,Husband,Black,Male,>50K
5712, 5712, 36,283122,9,0,1902,60,HS-grad,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,>50K
5713, 5713, 84,155057,13,0,0,20,Bachelors,Married-civ-spouse,Farming-fishing,United-States,Self-emp-not-inc,Husband,White,Male,<=50K
